Database,Schema,Table,Column,Tag,Data Type,Column Length,Nullable,Rows in Table,Notes,How to Mask,How it was Masked,Comments
DBP01,THE,RECREATION_FEE,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,RECREATION_FEE,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,THE@masking.nrs.bcgov> update RECREATION_fee set,
DBP01,THE,RECREATION_FEE,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,RECREATION_FEE,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,RECREATION_MAP_FEATURE,RMF_SKEY,PUBLIC,NUMBER,10,N,25155,,,255 rows updated.,
DBP01,THE,RECREATION_MAP_FEATURE,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,,,,,
DBP01,THE,RECREATION_MAP_FEATURE,SECTION_ID,PUBLIC,VARCHAR2,10,Y,,,,THE@masking.nrs.bcgov> commit;,
DBP01,THE,RECREATION_MAP_FEATURE,AMENDMENT_ID,PUBLIC,NUMBER,10,N,,,,,
DBP01,THE,RECREATION_MAP_FEATURE,AMEND_STATUS_CODE,PUBLIC,VARCHAR2,3,N,,,,,
DBP01,THE,RECREATION_MAP_FEATURE,RECREATION_MAP_FEATURE_CODE,PUBLIC,VARCHAR2,3,N,,,,,
DBP01,THE,RECREATION_MAP_FEATURE,CURRENT_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,RECREATION_MAP_FEATURE,AMEND_STATUS_DATE,PUBLIC,DATE,7,N,,,,,
DBP01,THE,RECREATION_MAP_FEATURE,RETIREMENT_DATE,PUBLIC,DATE,7,Y,,,,,
DBP01,THE,RECREATION_MAP_FEATURE,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,RECREATION_MAP_FEATURE,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,THE@masking.nrs.bcgov> update RECREATION_MAP_FEATURE set,
DBP01,THE,RECREATION_MAP_FEATURE,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,RECREATION_MAP_FEATURE,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,RECREATION_MAP_FEATURE,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,25329 rows updated.,
DBP01,THE,RECREATION_OBJECTIVE,OBJECTIVE_ID,PUBLIC,NUMBER,10,N,2582,,,,
DBP01,THE,RECREATION_OBJECTIVE,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,,,,,
DBP01,THE,RECREATION_OBJECTIVE,OBJECTIVE_DESCRIPTION,CONFIDENTIAL,VARCHAR2,2000,N,,,Set to D or Scramble,,
DBP01,THE,RECREATION_OBJECTIVE,OBJECTIVE_ESTABLISHED_DATE,PUBLIC,DATE,7,N,,,,,
DBP01,THE,RECREATION_OBJECTIVE,OBJECTIVE_AMENDED_DATE,PUBLIC,DATE,7,Y,,,,THE@masking.nrs.bcgov> update RECREATION_OBJECTIVE set,
DBP01,THE,RECREATION_OBJECTIVE,OBJECTIVE_CANCELLED_DATE,PUBLIC,DATE,7,Y,,,,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D', OBJECTIVE_DESCRIPTION = 'D';",
DBP01,THE,RECREATION_OBJECTIVE,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,RECREATION_OBJECTIVE,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,2582 rows updated.,
DBP01,THE,RECREATION_OBJECTIVE,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,RECREATION_OBJECTIVE,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,RECREATION_OBJECTIVE,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,RECREATION_PROJECT,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,6813,,,,
DBP01,THE,RECREATION_PROJECT,PROJECT_NAME,PUBLIC,VARCHAR2,100,N,,,,,
DBP01,THE,RECREATION_PROJECT,RECREATION_CONTROL_ACCESS_CODE,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,RECREATION_PROJECT,RECREATION_FEATURE_CODE,PUBLIC,VARCHAR2,3,Y,,,,,
DBP01,THE,RECREATION_PROJECT,RECREATION_MAINTAIN_STD_CODE,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,RECREATION_PROJECT,RECREATION_RISK_RATING_CODE,PUBLIC,VARCHAR2,3,Y,,,,,
DBP01,THE,RECREATION_PROJECT,UTM_ZONE,PUBLIC,NUMBER,5,Y,,,,,
DBP01,THE,RECREATION_PROJECT,LAST_REC_INSPECTION_DATE,PUBLIC,DATE,7,Y,,,,,
DBP01,THE,RECREATION_PROJECT,REC_PROJECT_SKEY,PUBLIC,NUMBER,10,Y,,,,,
DBP01,THE,RECREATION_PROJECT,RESOURCE_FEATURE_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,RECREATION_PROJECT,LAST_HZRD_TREE_ASSESS_DATE,PUBLIC,DATE,7,Y,,,,,
DBP01,THE,RECREATION_PROJECT,SITE_DESCRIPTION,CONFIDENTIAL,VARCHAR2,500,Y,,,Set to NULL or Scramble,,
DBP01,THE,RECREATION_PROJECT,RECREATION_USER_DAYS_CODE,PUBLIC,VARCHAR2,3,Y,,,,THE@masking.nrs.bcgov> update RECREATION_PROJECT set,
DBP01,THE,RECREATION_PROJECT,OVERFLOW_CAMPSITES,PUBLIC,NUMBER,5,Y,,,,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D', ",
DBP01,THE,RECREATION_PROJECT,UTM_NORTHING,PUBLIC,NUMBER,10,Y,,,,"  3  SITE_DESCRIPTION = NULL, SITE_LOCATION = NULL;",
DBP01,THE,RECREATION_PROJECT,UTM_EASTING,PUBLIC,NUMBER,10,Y,,,,,
DBP01,THE,RECREATION_PROJECT,RIGHT_OF_WAY,PUBLIC,NUMBER,"7,1",Y,,,,6828 rows updated.,
DBP01,THE,RECREATION_PROJECT,ARCH_IMPACT_ASSESS_IND,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,RECREATION_PROJECT,SITE_LOCATION,CONFIDENTIAL,VARCHAR2,500,Y,,,Set to NULL or Scramble,,
DBP01,THE,RECREATION_PROJECT,PROJECT_ESTABLISHED_DATE,PUBLIC,DATE,7,Y,,,,,
DBP01,THE,RECREATION_PROJECT,RECREATION_VIEW_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,RECREATION_PROJECT,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,RECREATION_PROJECT,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,RECREATION_PROJECT,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,RECREATION_PROJECT,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,RECREATION_PROJECT,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,RECREATION_SITE_POINT,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,6467,,,,
DBP01,THE,RECREATION_SITE_POINT,GEOMETRY,PUBLIC,SDO_GEOMETRY,1,N,,,,,
DBP01,THE,RECREATION_SITE_POINT,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,RECREATION_SITE_POINT,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,RECREATION_SITE_POINT,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,THE@masking.nrs.bcgov> update RECREATION_SITE_POINT set,
DBP01,THE,RECREATION_SITE_POINT,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,RECREATION_SITE_POINT,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,RECREATION_STRUCTURE,STRUCTURE_ID,PUBLIC,NUMBER,10,N,14557,,,6482 rows updated.,
DBP01,THE,RECREATION_STRUCTURE,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,,,,,
DBP01,THE,RECREATION_STRUCTURE,CAMPSITE_FOREST_FILE_ID,PUBLIC,VARCHAR2,10,Y,,,,,
DBP01,THE,RECREATION_STRUCTURE,RECREATION_STRUCTURE_CODE,PUBLIC,VARCHAR2,3,Y,,,,,
DBP01,THE,RECREATION_STRUCTURE,STRUCTURE_NAME,PUBLIC,VARCHAR2,100,N,,,,,
DBP01,THE,RECREATION_STRUCTURE,STRUCTURE_COUNT,PUBLIC,NUMBER,3,Y,,,,,
DBP01,THE,RECREATION_STRUCTURE,STRUCTURE_LENGTH,PUBLIC,NUMBER,"7,1",Y,,,,,
DBP01,THE,RECREATION_STRUCTURE,STRUCTURE_WIDTH,PUBLIC,NUMBER,"7,1",Y,,,,,
DBP01,THE,RECREATION_STRUCTURE,STRUCTURE_AREA,PUBLIC,NUMBER,"7,1",Y,,,,,
DBP01,THE,RECREATION_STRUCTURE,ACTUAL_VALUE,CONFIDENTIAL,NUMBER,"7,2",Y,,,,,
DBP01,THE,RECREATION_STRUCTURE,CAMPSITE_NUMBER,PUBLIC,NUMBER,3,Y,,,,,
DBP01,THE,RECREATION_STRUCTURE,RECREATION_REMED_REPAIR_CODE,PUBLIC,VARCHAR2,2,Y,,,,,
DBP01,THE,RECREATION_STRUCTURE,ESTIMATED_REPAIR_COST,CONFIDENTIAL,NUMBER,"10,2",Y,,,,,
DBP01,THE,RECREATION_STRUCTURE,REPAIR_COMPLETED_DATE,CONFIDENTIAL,DATE,7,Y,,,,,
DBP01,THE,RECREATION_STRUCTURE,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,RECREATION_STRUCTURE,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,RECREATION_STRUCTURE,UPDATE_USERID,PUBLIC,VARCHAR2,30,N,,,Set to D or Scramble,THE@masking.nrs.bcgov> update RECREATION_STRUCTURE set,
DBP01,THE,RECREATION_STRUCTURE,UPDATE_TIMESTAMP,PROTECTED_A,DATE,7,N,,,,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,RECREATION_STRUCTURE,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,RECREATION_STRUCTURE_VALUE,RECREATION_STRUCTURE_CODE,PUBLIC,VARCHAR2,3,N,45,,,14577 rows updated.,
DBP01,THE,RECREATION_STRUCTURE_VALUE,STRUCTURE_VALUE,PUBLIC,NUMBER,"7,2",N,,,,,
DBP01,THE,RECREATION_STRUCTURE_VALUE,DIMENSION,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,RECREATION_STRUCTURE_VALUE,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,RECREATION_STRUCTURE_VALUE,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,RECREATION_STRUCTURE_VALUE,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,THE@masking.nrs.bcgov> update RECREATION_STRUCTURE_VALUE set,
DBP01,THE,RECREATION_STRUCTURE_VALUE,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,RECREATION_STRUCTURE_VALUE,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,RECREATION_TRAIL_SEGMENT,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,259,,,45 rows updated.,
DBP01,THE,RECREATION_TRAIL_SEGMENT,RECREATION_TRAIL_SEG_ID,PUBLIC,NUMBER,10,N,,,,,
DBP01,THE,RECREATION_TRAIL_SEGMENT,TRAIL_SEGMENT_NAME,PUBLIC,VARCHAR2,50,N,,,,,
DBP01,THE,RECREATION_TRAIL_SEGMENT,START_STATION,PUBLIC,NUMBER,"11,4",Y,,,,,
DBP01,THE,RECREATION_TRAIL_SEGMENT,END_STATION,PUBLIC,NUMBER,"11,4",Y,,,,,
DBP01,THE,RECREATION_TRAIL_SEGMENT,RECREATION_REMED_REPAIR_CODE,PUBLIC,VARCHAR2,2,Y,,,,,
DBP01,THE,RECREATION_TRAIL_SEGMENT,ESTIMATED_REPAIR_COST,PUBLIC,NUMBER,"10,2",Y,,,,,
DBP01,THE,RECREATION_TRAIL_SEGMENT,ACTUAL_REPAIR_COST,CONFIDENTIAL,NUMBER,"10,2",Y,,,,,
DBP01,THE,RECREATION_TRAIL_SEGMENT,REPAIR_COMPLETED_DATE,CONFIDENTIAL,DATE,7,Y,,,,,
DBP01,THE,RECREATION_TRAIL_SEGMENT,WHEELCHAIR_ACCESSIBLE_IND,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,RECREATION_TRAIL_SEGMENT,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,RECREATION_TRAIL_SEGMENT,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,RECREATION_TRAIL_SEGMENT,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,THE@masking.nrs.bcgov> update RECREATION_TRAIL_SEGMENT set,
DBP01,THE,RECREATION_TRAIL_SEGMENT,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,RECREATION_TRAIL_SEGMENT,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,ROAD_PERMIT,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,17074,,,,
DBP01,THE,ROAD_PERMIT,DEEMED_OWNER_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,ROAD_PERMIT,INITIAL_ROAD_LNGTH,PUBLIC,NUMBER,"11,2",Y,,,,,
DBP01,THE,ROAD_PERMIT,CURRENT_ROAD_LNGTH,PUBLIC,NUMBER,"11,2",Y,,,,,
DBP01,THE,ROAD_PERMIT,VALID_MARK_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,ROAD_PERMIT,DISTRICT_ADMN_ZONE,PUBLIC,VARCHAR2,4,Y,,,,,
DBP01,THE,ROAD_PERMIT,LOCATION,CONFIDENTIAL,VARCHAR2,120,Y,,,Set to NULL or Scramble,THE@masking.nrs.bcgov> update ROAD_PERMIT set,
DBP01,THE,ROAD_PERMIT,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D',LOCATION = NULL;",
DBP01,THE,ROAD_PERMIT,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,ROAD_PERMIT,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,17152 rows updated.,
DBP01,THE,ROAD_PERMIT,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,ROAD_PERMIT,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,ROAD_PRMT_AMEND,ROAD_PRMT_AMEND_SKEY,PUBLIC,NUMBER,10,N,299537,,,,
DBP01,THE,ROAD_PRMT_AMEND,AMENDMENT_ID,PUBLIC,VARCHAR2,5,N,,,,,
DBP01,THE,ROAD_PRMT_AMEND,ROAD_SECTION_ID,PUBLIC,VARCHAR2,30,N,,,,,
DBP01,THE,ROAD_PRMT_AMEND,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,,,,,
DBP01,THE,ROAD_PRMT_AMEND,AMEND_APPLIC_DATE,PUBLIC,DATE,7,Y,,,,,
DBP01,THE,ROAD_PRMT_AMEND,AMEND_STATUS_ST,PUBLIC,VARCHAR2,3,Y,,,,,
DBP01,THE,ROAD_PRMT_AMEND,AMEND_STATUS_DATE,CONFIDENTIAL,DATE,7,Y,,,,,
DBP01,THE,ROAD_PRMT_AMEND,ROAD_AMEND_LNGTH,PUBLIC,NUMBER,"11,4",Y,,,,,
DBP01,THE,ROAD_PRMT_AMEND,CONNECT_RD_TYPE_CD,PUBLIC,VARCHAR2,3,Y,,,,,
DBP01,THE,ROAD_PRMT_AMEND,ROAD_AMENDMENT_TYPE_CODE,PUBLIC,VARCHAR2,3,Y,,,,,
DBP01,THE,ROAD_PRMT_AMEND,CONNECT_ROAD_ID,PUBLIC,VARCHAR2,12,Y,,,,,
DBP01,THE,ROAD_PRMT_AMEND,START_STATION,PUBLIC,NUMBER,"11,4",Y,,,,,
DBP01,THE,ROAD_PRMT_AMEND,END_STATION,PUBLIC,NUMBER,"11,4",Y,,,,,
DBP01,THE,ROAD_PRMT_AMEND,TIMBER_MARK,PUBLIC,VARCHAR2,10,Y,,,,,
DBP01,THE,ROAD_PRMT_AMEND,SEGMENTS_CONFIRMED_USERID,PUBLIC,VARCHAR2,30,Y,,,Scramble,"Used Masking Tool, surnames, not unique",
DBP01,THE,ROAD_PRMT_AMEND,SEGMENTS_CONFIRMED_DATE,PUBLIC,DATE,7,Y,,,,,
DBP01,THE,ROAD_PRMT_AMEND,SECTION_WIDTH,PUBLIC,NUMBER,3,Y,,,,,
DBP01,THE,ROAD_PRMT_AMEND,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,ROAD_PRMT_AMEND,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,ROAD_PRMT_AMEND,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,update ROAD_PRMT_AMEND set,
DBP01,THE,ROAD_PRMT_AMEND,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,ROAD_PRMT_AMEND,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,ROAD_SECTION,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,218774,,,302627 rows updated.,
DBP01,THE,ROAD_SECTION,ROAD_SECTION_ID,PUBLIC,VARCHAR2,30,N,,,,,
DBP01,THE,ROAD_SECTION,ROAD_SECTION_STATUS_CODE,PUBLIC,VARCHAR2,3,Y,,,,,
DBP01,THE,ROAD_SECTION,ROAD_SECT_NAME,PUBLIC,VARCHAR2,20,Y,,,,,
DBP01,THE,ROAD_SECTION,ROAD_ORIG_LENGTH,PUBLIC,NUMBER,"11,4",N,,,,,
DBP01,THE,ROAD_SECTION,ROAD_SECT_LENGTH,PUBLIC,NUMBER,"11,4",Y,,,,,
DBP01,THE,ROAD_SECTION,DISTRICT_ADMN_ZONE,PUBLIC,VARCHAR2,4,Y,,,,,
DBP01,THE,ROAD_SECTION,WITHIN_ALR_IND,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,ROAD_SECTION,RETIREMENT_DATE,PUBLIC,DATE,7,Y,,,,,
DBP01,THE,ROAD_SECTION,SECTION_WIDTH,PUBLIC,NUMBER,3,N,,,,,
DBP01,THE,ROAD_SECTION,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,ROAD_SECTION,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,ROAD_SECTION,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,THE@masking.nrs.bcgov> update ROAD_SECTION set,
DBP01,THE,ROAD_SECTION,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,ROAD_SECTION,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,ROAD_SECTION_AMEND_SEGMENT,ROAD_SECTION_AMEND_SEG_ID,PUBLIC,NUMBER,10,N,292437,,,221254 rows updated.,
DBP01,THE,ROAD_SECTION_AMEND_SEGMENT,ROAD_PRMT_AMEND_SKEY,PUBLIC,NUMBER,10,N,,,,,
DBP01,THE,ROAD_SECTION_AMEND_SEGMENT,ROAD_SEGMENT_TYPE_CODE,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,ROAD_SECTION_AMEND_SEGMENT,TENURED_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,ROAD_SECTION_AMEND_SEGMENT,ROAD_RESPONSIBILITY_TYPE_CODE,PUBLIC,VARCHAR2,3,Y,,,,,
DBP01,THE,ROAD_SECTION_AMEND_SEGMENT,START_STATION,PUBLIC,NUMBER,"11,4",N,,,,,
DBP01,THE,ROAD_SECTION_AMEND_SEGMENT,END_STATION,PUBLIC,NUMBER,"11,4",N,,,,,
DBP01,THE,ROAD_SECTION_AMEND_SEGMENT,TIMBER_MARK,PUBLIC,VARCHAR2,6,Y,,,,,
DBP01,THE,ROAD_SECTION_AMEND_SEGMENT,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,ROAD_SECTION_AMEND_SEGMENT,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,ROAD_SECTION_AMEND_SEGMENT,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,THE@masking.nrs.bcgov> update ROAD_SECTION_AMEND_SEGMENT set,
DBP01,THE,ROAD_SECTION_AMEND_SEGMENT,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,ROAD_SECTION_AMEND_SEGMENT,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,ROAD_SECTION_KEY_EVENT,ROAD_SECTION_KEY_EVENT_ID,PUBLIC,NUMBER,10,N,9626,,,295622 rows updated.,
DBP01,THE,ROAD_SECTION_KEY_EVENT,FOREST_FILE_ID_FROM,PUBLIC,VARCHAR2,10,N,,,,,
DBP01,THE,ROAD_SECTION_KEY_EVENT,ROAD_SECTION_ID_FROM,PUBLIC,VARCHAR2,30,N,,,,,
DBP01,THE,ROAD_SECTION_KEY_EVENT,FOREST_FILE_ID_TO,PUBLIC,VARCHAR2,10,Y,,,,,
DBP01,THE,ROAD_SECTION_KEY_EVENT,ROAD_SECTION_ID_TO,PUBLIC,VARCHAR2,30,Y,,,,,
DBP01,THE,ROAD_SECTION_KEY_EVENT,ROAD_SECTION_KEY_EVENT_CODE,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,ROAD_SECTION_KEY_EVENT,EVENT_COMMENT,PUBLIC,VARCHAR2,2000,Y,,,Set to NULL or Scramble,THE@masking.nrs.bcgov> update ROAD_SECTION_KEY_EVENT set,
DBP01,THE,ROAD_SECTION_KEY_EVENT,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D',EVENT_COMMENT = NULL;",
DBP01,THE,ROAD_SECTION_KEY_EVENT,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,ROAD_SECTION_KEY_EVENT,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,9668 rows updated.,
DBP01,THE,ROAD_SECTION_KEY_EVENT,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,ROAD_SECTION_KEY_EVENT,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,ROAD_SEGMENT,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,226365,,,,
DBP01,THE,ROAD_SEGMENT,ROAD_SECTION_ID,PUBLIC,VARCHAR2,30,N,,,,,
DBP01,THE,ROAD_SEGMENT,ROAD_SEGMENT_ID,PUBLIC,NUMBER,10,N,,,,,
DBP01,THE,ROAD_SEGMENT,TENURED_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,ROAD_SEGMENT,TIMBER_MARK,PUBLIC,VARCHAR2,6,Y,,,,,
DBP01,THE,ROAD_SEGMENT,ROAD_SEGMENT_STATUS_CODE,PUBLIC,VARCHAR2,3,N,,,,,
DBP01,THE,ROAD_SEGMENT,ROAD_SEGMENT_TYPE_CODE,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,ROAD_SEGMENT,ROAD_RESPONSIBILITY_TYPE_CODE,PUBLIC,VARCHAR2,3,Y,,,,,
DBP01,THE,ROAD_SEGMENT,START_STATION,PUBLIC,NUMBER,"11,4",N,,,,,
DBP01,THE,ROAD_SEGMENT,END_STATION,PUBLIC,NUMBER,"11,4",N,,,,,
DBP01,THE,ROAD_SEGMENT,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,ROAD_SEGMENT,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,ROAD_SEGMENT,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,THE@masking.nrs.bcgov> update ROAD_SEGMENT set,
DBP01,THE,ROAD_SEGMENT,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,ROAD_SEGMENT,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,SEISMIC_LINE,HVA_SKEY,PUBLIC,NUMBER,10,N,491,,,228677 rows updated.,
DBP01,THE,SEISMIC_LINE,SEISMIC_LINE_ID,PUBLIC,NUMBER,10,N,,,,,
DBP01,THE,SEISMIC_LINE,OG_CATEGORY_CODE,PUBLIC,VARCHAR2,5,N,,,,,
DBP01,THE,SEISMIC_LINE,OG_CUT_TYPE_CODE,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,SEISMIC_LINE,SEISMIC_LENGTH,PUBLIC,NUMBER,"9,4",Y,,,,,
DBP01,THE,SEISMIC_LINE,SEISMIC_LINE_WIDTH,PUBLIC,NUMBER,"5,2",Y,,,,,
DBP01,THE,SEISMIC_LINE,SEISMIC_RATE,PUBLIC,NUMBER,"7,2",N,,,,,
DBP01,THE,SEISMIC_LINE,AREA_BILLED,PUBLIC,NUMBER,"11,4",Y,,,,,
DBP01,THE,SEISMIC_LINE,AMOUNT_BILLED,PUBLIC,NUMBER,"8,2",Y,,,,,
DBP01,THE,SEISMIC_LINE,INVOICE_NUMBER,CONFIDENTIAL,VARCHAR2,7,Y,,,Set to unique number,"Added by chris hutton, used Masking Tool",
DBP01,THE,SEISMIC_LINE,INVOICE_DATE,PUBLIC,DATE,7,Y,,,,,
DBP01,THE,SEISMIC_LINE,LINE_ITEM_NUMBER,PUBLIC,NUMBER,5,Y,,,,,
DBP01,THE,SEISMIC_LINE,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,SEISMIC_LINE,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,SEISMIC_LINE,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,THE@masking.nrs.bcgov> update SEISMIC_LINE set,
